zone_id,date,volume,day_of_week
4,2025-09-15 14:15:44.275039,348.51,0
4,2025-09-16 14:15:44.275039,281.14,1
4,2025-09-17 14:15:44.275039,368.64,2
4,2025-09-18 14:15:44.275039,401.94,3
4,2025-09-19 14:15:44.275039,281.53,4
4,2025-09-20 14:15:44.275039,95.13,5
4,2025-09-21 14:15:44.275039,105.36,6
4,2025-09-22 14:15:44.275039,298.71,0
4,2025-09-23 14:15:44.275039,369.88,1
4,2025-09-24 14:15:44.275039,360.99,2
4,2025-09-25 14:15:44.275039,378.99,3
4,2025-09-26 14:15:44.275039,311.35,4
4,2025-09-27 14:15:44.275039,90.75,5
4,2025-09-28 14:15:44.275039,91.51,6
4,2025-09-29 14:15:44.275039,264.14,0
4,2025-09-30 14:15:44.275039,359.25,1
4,2025-10-01 14:15:44.275039,339.59,2
4,2025-10-02 14:15:44.275039,307.09,3
4,2025-10-03 14:15:44.275039,370.81,4
4,2025-10-04 14:15:44.275039,93.78,5
4,2025-10-05 14:15:44.275039,94.67,6
4,2025-10-06 14:15:44.275039,321.22,0
4,2025-10-07 14:15:44.275039,323.65,1
4,2025-10-08 14:15:44.275039,374.62,2
4,2025-10-09 14:15:44.275039,368.96,3
4,2025-10-10 14:15:44.275039,333.97,4
4,2025-10-11 14:15:44.275039,107.05,5
4,2025-10-12 14:15:44.275039,84.16,6
4,2025-10-13 14:15:44.275039,270.78,0
4,2025-10-14 14:15:44.275039,332.5,1
4,2025-10-15 14:15:44.275039,307.06,2
4,2025-10-16 14:15:44.275039,340.35,3
4,2025-10-17 14:15:44.275039,356.93,4
4,2025-10-18 14:15:44.275039,99.28,5
4,2025-10-19 14:15:44.275039,79.6,6
4,2025-10-20 14:15:44.275039,315.37,0
4,2025-10-21 14:15:44.275039,303.59,1
4,2025-10-22 14:15:44.275039,364.19,2
4,2025-10-23 14:15:44.275039,370.66,3
4,2025-10-24 14:15:44.275039,289.38,4
4,2025-10-25 14:15:44.275039,99.23,5
4,2025-10-26 14:15:44.275039,110.28,6
4,2025-10-27 14:15:44.275039,422.11,0
4,2025-10-28 14:15:44.275039,344.53,1
4,2025-10-29 14:15:44.275039,328.0,2
4,2025-10-30 14:15:44.275039,312.44,3
4,2025-10-31 14:15:44.275039,365.93,4
4,2025-11-01 14:15:44.275039,107.04,5
4,2025-11-02 14:15:44.275039,107.92,6
4,2025-11-03 14:15:44.275039,279.13,0
4,2025-11-04 14:15:44.275039,281.57,1
4,2025-11-05 14:15:44.275039,359.83,2
4,2025-11-06 14:15:44.275039,314.29,3
4,2025-11-07 14:15:44.275039,283.98,4
4,2025-11-08 14:15:44.275039,78.26,5
4,2025-11-09 14:15:44.275039,107.62,6
4,2025-11-10 14:15:44.275039,402.5,0
4,2025-11-11 14:15:44.275039,336.16,1
4,2025-11-12 14:15:44.275039,351.49,2
4,2025-11-13 14:15:44.275039,233.74,3
4,2025-11-14 14:15:44.275039,363.91,4
4,2025-11-15 14:15:44.275039,99.44,5
4,2025-11-16 14:15:44.275039,91.04,6
4,2025-11-17 14:15:44.275039,335.6,0
4,2025-11-18 14:15:44.275039,306.36,1
4,2025-11-19 14:15:44.275039,254.18,2
4,2025-11-20 14:15:44.275039,320.74,3
4,2025-11-21 14:15:44.275039,333.82,4
4,2025-11-22 14:15:44.275039,111.13,5
4,2025-11-23 14:15:44.275039,107.55,6
4,2025-11-24 14:15:44.275039,386.42,0
4,2025-11-25 14:15:44.275039,286.85,1
4,2025-11-26 14:15:44.275039,373.12,2
4,2025-11-27 14:15:44.275039,289.4,3
4,2025-11-28 14:15:44.275039,278.98,4
4,2025-11-29 14:15:44.275039,93.82,5
4,2025-11-30 14:15:44.275039,88.47,6
4,2025-12-01 14:15:44.275039,319.96,0
4,2025-12-02 14:15:44.275039,329.2,1
4,2025-12-03 14:15:44.275039,328.12,2
4,2025-12-04 14:15:44.275039,327.02,3
4,2025-12-05 14:15:44.275039,292.91,4
4,2025-12-06 14:15:44.275039,92.42,5
4,2025-12-07 14:15:44.275039,91.58,6
4,2025-12-08 14:15:44.275039,396.89,0
4,2025-12-09 14:15:44.275039,243.04,1
4,2025-12-10 14:15:44.275039,235.74,2
4,2025-12-11 14:15:44.275039,253.4,3
4,2025-12-12 14:15:44.275039,311.6,4
4,2025-12-13 14:15:44.275039,86.89,5
4,2025-12-14 14:15:44.275039,112.07,6
4,2025-12-15 14:15:44.275039,353.89,0
4,2025-12-16 14:15:44.275039,325.88,1
4,2025-12-17 14:15:44.275039,326.68,2
4,2025-12-18 14:15:44.275039,307.96,3
4,2025-12-19 14:15:44.275039,270.31,4
4,2025-12-20 14:15:44.275039,86.52,5
4,2025-12-21 14:15:44.275039,75.16,6
4,2025-12-22 14:15:44.275039,274.42,0
4,2025-12-23 14:15:44.275039,264.64,1
4,2025-12-24 14:15:44.275039,344.38,2
4,2025-12-25 14:15:44.275039,285.42,3
4,2025-12-26 14:15:44.275039,306.56,4
4,2025-12-27 14:15:44.275039,81.95,5
4,2025-12-28 14:15:44.275039,87.61,6
4,2025-12-29 14:15:44.275039,259.67,0
4,2025-12-30 14:15:44.275039,322.95,1
4,2025-12-31 14:15:44.275039,331.07,2
4,2026-01-01 14:15:44.275039,267.71,3
4,2026-01-02 14:15:44.275039,259.17,4
4,2026-01-03 14:15:44.276038,85.03,5
4,2026-01-04 14:15:44.276038,89.76,6
4,2026-01-05 14:15:44.276038,290.97,0
4,2026-01-06 14:15:44.276038,309.51,1
4,2026-01-07 14:15:44.276038,247.06,2
4,2026-01-08 14:15:44.276038,277.45,3
4,2026-01-09 14:15:44.276038,323.09,4
4,2026-01-10 14:15:44.276038,81.04,5
4,2026-01-11 14:15:44.276038,80.3,6
4,2026-01-12 14:15:44.276038,273.58,0
4,2026-01-13 14:15:44.276038,315.69,1
4,2026-01-14 14:15:44.276038,299.98,2
4,2026-01-15 14:15:44.276038,272.41,3
4,2026-01-16 14:15:44.276038,282.93,4
4,2026-01-17 14:15:44.276038,87.99,5
4,2026-01-18 14:15:44.276038,85.05,6
4,2026-01-19 14:15:44.276038,275.45,0
4,2026-01-20 14:15:44.276038,325.32,1
4,2026-01-21 14:15:44.276038,294.4,2
4,2026-01-22 14:15:44.276038,248.12,3
4,2026-01-23 14:15:44.276038,257.88,4
4,2026-01-24 14:15:44.276038,71.34,5
4,2026-01-25 14:15:44.276038,73.19,6
4,2026-01-26 14:15:44.276038,236.4,0
4,2026-01-27 14:15:44.276038,310.79,1
4,2026-01-28 14:15:44.276038,271.0,2
4,2026-01-29 14:15:44.276038,281.06,3
4,2026-01-30 14:15:44.276038,273.69,4
4,2026-01-31 14:15:44.276038,83.83,5
4,2026-02-01 14:15:44.276038,76.97,6
4,2026-02-02 14:15:44.276038,218.25,0
4,2026-02-03 14:15:44.276038,280.13,1
4,2026-02-04 14:15:44.276038,252.53,2
4,2026-02-05 14:15:44.276038,280.32,3
4,2026-02-06 14:15:44.276038,251.2,4
4,2026-02-07 14:15:44.276038,64.25,5
4,2026-02-08 14:15:44.276038,65.17,6
4,2026-02-09 14:15:44.276038,288.73,0
4,2026-02-10 14:15:44.276038,226.28,1
4,2026-02-11 14:15:44.276038,259.73,2
4,2026-02-12 14:15:44.276038,270.32,3
4,2026-02-13 14:15:44.276038,254.23,4
4,2026-02-14 14:15:44.276038,79.71,5
4,2026-02-15 14:15:44.276038,66.49,6
4,2026-02-16 14:15:44.276038,210.85,0
4,2026-02-17 14:15:44.276038,247.39,1
4,2026-02-18 14:15:44.276038,231.6,2
4,2026-02-19 14:15:44.276038,272.71,3
4,2026-02-20 14:15:44.276038,231.98,4
4,2026-02-21 14:15:44.276038,78.68,5
4,2026-02-22 14:15:44.276038,66.21,6
4,2026-02-23 14:15:44.276038,264.62,0
4,2026-02-24 14:15:44.276038,238.03,1
4,2026-02-25 14:15:44.276038,254.6,2
4,2026-02-26 14:15:44.276038,241.65,3
4,2026-02-27 14:15:44.276038,245.4,4
4,2026-02-28 14:15:44.276038,77.5,5
4,2026-03-01 14:15:44.276038,69.15,6
4,2026-03-02 14:15:44.276038,223.42,0
4,2026-03-03 14:15:44.276038,243.81,1
4,2026-03-04 14:15:44.276038,256.38,2
4,2026-03-05 14:15:44.276038,215.48,3
4,2026-03-06 14:15:44.276038,257.74,4
4,2026-03-07 14:15:44.276038,72.18,5
4,2026-03-08 14:15:44.276038,71.95,6
4,2026-03-09 14:15:44.276038,228.1,0
4,2026-03-10 14:15:44.276038,205.05,1
4,2026-03-11 14:15:44.276038,233.13,2
4,2026-03-12 14:15:44.276038,224.35,3
4,2026-03-13 14:15:44.276038,240.74,4
4,2026-03-14 14:15:44.276038,82.6,5
4,2026-03-15 14:15:44.276038,76.34,6
4,2026-03-16 14:15:44.276038,210.33,0
4,2026-03-17 14:15:44.276038,262.47,1
4,2026-03-18 14:15:44.276038,233.32,2
4,2026-03-19 14:15:44.276038,207.75,3
4,2026-03-20 14:15:44.276038,222.08,4
4,2026-03-21 14:15:44.276038,58.59,5
4,2026-03-22 14:15:44.276038,77.58,6
4,2026-03-23 14:15:44.276038,215.61,0
4,2026-03-24 14:15:44.276038,215.08,1
4,2026-03-25 14:15:44.276038,236.46,2
4,2026-03-26 14:15:44.276038,245.13,3
4,2026-03-27 14:15:44.276038,211.18,4
4,2026-03-28 14:15:44.276038,62.48,5
4,2026-03-29 14:15:44.276038,66.63,6
4,2026-03-30 14:15:44.276038,227.94,0
4,2026-03-31 14:15:44.276038,276.64,1
4,2026-04-01 14:15:44.276038,223.27,2
4,2026-04-02 14:15:44.276038,227.97,3
4,2026-04-03 14:15:44.276038,237.38,4
4,2026-04-04 14:15:44.276038,75.25,5
4,2026-04-05 14:15:44.276038,60.67,6
4,2026-04-06 14:15:44.276038,207.16,0
4,2026-04-07 14:15:44.276038,238.44,1
4,2026-04-08 14:15:44.276038,241.18,2
4,2026-04-09 14:15:44.276038,207.09,3
4,2026-04-10 14:15:44.276038,237.59,4
4,2026-04-11 14:15:44.276038,71.75,5
4,2026-04-12 14:15:44.276038,67.9,6
4,2026-04-13 14:15:44.276038,240.24,0
4,2026-04-14 14:15:44.276038,222.9,1
4,2026-04-15 14:15:44.276038,217.33,2
4,2026-04-16 14:15:44.276038,262.35,3
4,2026-04-17 14:15:44.276038,228.93,4
4,2026-04-18 14:15:44.276038,78.14,5
4,2026-04-19 14:15:44.276038,69.35,6
4,2026-04-20 14:15:44.276038,243.91,0
4,2026-04-21 14:15:44.276038,242.24,1
4,2026-04-22 14:15:44.276038,234.93,2
4,2026-04-23 14:15:44.276038,221.09,3
4,2026-04-24 14:15:44.276038,257.99,4
4,2026-04-25 14:15:44.276038,61.27,5
4,2026-04-26 14:15:44.276038,68.5,6
4,2026-04-27 14:15:44.276038,199.55,0
4,2026-04-28 14:15:44.276038,237.97,1
4,2026-04-29 14:15:44.276038,234.45,2
4,2026-04-30 14:15:44.276038,242.7,3
4,2026-05-01 14:15:44.276038,223.25,4
4,2026-05-02 14:15:44.276038,57.15,5
4,2026-05-03 14:15:44.276038,73.22,6
4,2026-05-04 14:15:44.276038,225.95,0
4,2026-05-05 14:15:44.276038,253.23,1
4,2026-05-06 14:15:44.276038,209.07,2
4,2026-05-07 14:15:44.276038,248.63,3
4,2026-05-08 14:15:44.276038,236.5,4
4,2026-05-09 14:15:44.276038,61.81,5
4,2026-05-10 14:15:44.276038,69.93,6
4,2026-05-11 14:15:44.276038,266.66,0
4,2026-05-12 14:15:44.276038,224.31,1
4,2026-05-13 14:15:44.276038,250.04,2
4,2026-05-14 14:15:44.276038,215.41,3
4,2026-05-15 14:15:44.276038,257.19,4
4,2026-05-16 14:15:44.276038,76.66,5
4,2026-05-17 14:15:44.276038,74.18,6
4,2026-05-18 14:15:44.276038,255.34,0
4,2026-05-19 14:15:44.276038,248.11,1
4,2026-05-20 14:15:44.276038,225.91,2
4,2026-05-21 14:15:44.276038,194.09,3
4,2026-05-22 14:15:44.276038,266.27,4
4,2026-05-23 14:15:44.276038,58.72,5
4,2026-05-24 14:15:44.276038,66.71,6
4,2026-05-25 14:15:44.276038,232.66,0
4,2026-05-26 14:15:44.276038,246.01,1
4,2026-05-27 14:15:44.276038,250.17,2
4,2026-05-28 14:15:44.276038,239.31,3
4,2026-05-29 14:15:44.276038,266.27,4
4,2026-05-30 14:15:44.276038,71.84,5
4,2026-05-31 14:15:44.276038,74.48,6
4,2026-06-01 14:15:44.276038,268.48,0
4,2026-06-02 14:15:44.276038,220.41,1
4,2026-06-03 14:15:44.276038,249.68,2
4,2026-06-04 14:15:44.276038,233.08,3
4,2026-06-05 14:15:44.276038,222.65,4
4,2026-06-06 14:15:44.276038,74.44,5
4,2026-06-07 14:15:44.276038,77.69,6
4,2026-06-08 14:15:44.276038,214.64,0
4,2026-06-09 14:15:44.276038,282.17,1
4,2026-06-10 14:15:44.276038,297.81,2
4,2026-06-11 14:15:44.276038,213.5,3
4,2026-06-12 14:15:44.276038,300.56,4
4,2026-06-13 14:15:44.276038,74.81,5
4,2026-06-14 14:15:44.276038,73.38,6
4,2026-06-15 14:15:44.276038,251.55,0
4,2026-06-16 14:15:44.276038,220.76,1
4,2026-06-17 14:15:44.276038,236.68,2
4,2026-06-18 14:15:44.276038,231.56,3
4,2026-06-19 14:15:44.276038,269.5,4
4,2026-06-20 14:15:44.276038,85.47,5
4,2026-06-21 14:15:44.276038,86.07,6
4,2026-06-22 14:15:44.276038,280.29,0
4,2026-06-23 14:15:44.276038,273.25,1
4,2026-06-24 14:15:44.276038,275.43,2
4,2026-06-25 14:15:44.276038,245.98,3
4,2026-06-26 14:15:44.276038,260.48,4
4,2026-06-27 14:15:44.276038,80.18,5
4,2026-06-28 14:15:44.276038,80.06,6
4,2026-06-29 14:15:44.276038,333.02,0
4,2026-06-30 14:15:44.276038,257.74,1
4,2026-07-01 14:15:44.276038,333.88,2
4,2026-07-02 14:15:44.276038,283.36,3
4,2026-07-03 14:15:44.276038,282.89,4
4,2026-07-04 14:15:44.276038,82.03,5
4,2026-07-05 14:15:44.276038,103.4,6
4,2026-07-06 14:15:44.276038,243.65,0
4,2026-07-07 14:15:44.276038,293.15,1
5,2025-07-08 14:15:44.279173,316.12,1
5,2025-07-09 14:15:44.279173,347.94,2
5,2025-07-10 14:15:44.279173,364.47,3
5,2025-07-11 14:15:44.279173,335.81,4
5,2025-07-12 14:15:44.279173,103.26,5
5,2025-07-13 14:15:44.279173,106.87,6
5,2025-07-14 14:15:44.279173,340.48,0
5,2025-07-15 14:15:44.279173,315.48,1
5,2025-07-16 14:15:44.279173,329.64,2
5,2025-07-17 14:15:44.279173,287.95,3
5,2025-07-18 14:15:44.279173,327.14,4
5,2025-07-19 14:15:44.279173,80.43,5
5,2025-07-20 14:15:44.279173,91.86,6
5,2025-07-21 14:15:44.279173,375.48,0
5,2025-07-22 14:15:44.279173,284.67,1
5,2025-07-23 14:15:44.279173,284.32,2
5,2025-07-24 14:15:44.279173,370.85,3
5,2025-07-25 14:15:44.279173,413.59,4
5,2025-07-26 14:15:44.279173,100.58,5
5,2025-07-27 14:15:44.279173,88.21,6
5,2025-07-28 14:15:44.279173,294.9,0
5,2025-07-29 14:15:44.279173,309.46,1
5,2025-07-30 14:15:44.279173,349.95,2
5,2025-07-31 14:15:44.279173,394.51,3
5,2025-08-01 14:15:44.279173,319.56,4
5,2025-08-02 14:15:44.279173,84.48,5
5,2025-08-03 14:15:44.279173,85.22,6
5,2025-08-04 14:15:44.279173,305.35,0
5,2025-08-05 14:15:44.279173,361.89,1
5,2025-08-06 14:15:44.279173,372.48,2
5,2025-08-07 14:15:44.279173,377.56,3
5,2025-08-08 14:15:44.279173,343.55,4
5,2025-08-09 14:15:44.279173,91.86,5
5,2025-08-10 14:15:44.279173,109.03,6
5,2025-08-11 14:15:44.279173,292.76,0
5,2025-08-12 14:15:44.279173,329.26,1
5,2025-08-13 14:15:44.279173,333.86,2
5,2025-08-14 14:15:44.279173,364.26,3
5,2025-08-15 14:15:44.279173,307.13,4
5,2025-08-16 14:15:44.279173,132.92,5
5,2025-08-17 14:15:44.279173,138.79,6
5,2025-08-18 14:15:44.279173,434.59,0
5,2025-08-19 14:15:44.279173,324.83,1
5,2025-08-20 14:15:44.279173,324.67,2
5,2025-08-21 14:15:44.279173,283.24,3
5,2025-08-22 14:15:44.279173,403.65,4
5,2025-08-23 14:15:44.279173,110.73,5
5,2025-08-24 14:15:44.279173,133.3,6
5,2025-08-25 14:15:44.279173,317.38,0
5,2025-08-26 14:15:44.279173,333.59,1
5,2025-08-27 14:15:44.279173,405.41,2
5,2025-08-28 14:15:44.279173,302.12,3
5,2025-08-29 14:15:44.279173,361.02,4
5,2025-08-30 14:15:44.279173,131.25,5
5,2025-08-31 14:15:44.279173,122.18,6
5,2025-09-01 14:15:44.279173,326.36,0
5,2025-09-02 14:15:44.279173,387.83,1
5,2025-09-03 14:15:44.279173,357.36,2
5,2025-09-04 14:15:44.279173,394.23,3
5,2025-09-05 14:15:44.279173,415.1,4
5,2025-09-06 14:15:44.279173,112.79,5
5,2025-09-07 14:15:44.279173,96.03,6
5,2025-09-08 14:15:44.279173,327.2,0
5,2025-09-09 14:15:44.279173,319.35,1
5,2025-09-10 14:15:44.279173,436.37,2
5,2025-09-11 14:15:44.279173,419.08,3
5,2025-09-12 14:15:44.279173,326.55,4
5,2025-09-13 14:15:44.279173,118.98,5
5,2025-09-14 14:15:44.279173,95.9,6
5,2025-09-15 14:15:44.279173,359.76,0
5,2025-09-16 14:15:44.279173,358.45,1
5,2025-09-17 14:15:44.279173,423.46,2
5,2025-09-18 14:15:44.279173,390.3,3
5,2025-09-19 14:15:44.279173,405.58,4
5,2025-09-20 14:15:44.279173,113.94,5
5,2025-09-21 14:15:44.279173,120.19,6
5,2025-09-22 14:15:44.279173,311.03,0
5,2025-09-23 14:15:44.279173,346.23,1
5,2025-09-24 14:15:44.279173,397.84,2
5,2025-09-25 14:15:44.279173,432.28,3
5,2025-09-26 14:15:44.279173,359.77,4
5,2025-09-27 14:15:44.279173,127.43,5
5,2025-09-28 14:15:44.279173,108.06,6
5,2025-09-29 14:15:44.279173,392.91,0
5,2025-09-30 14:15:44.279173,335.99,1
5,2025-10-01 14:15:44.279173,408.96,2
5,2025-10-02 14:15:44.279173,356.5,3
5,2025-10-03 14:15:44.279173,429.06,4
5,2025-10-04 14:15:44.279173,112.73,5
5,2025-10-05 14:15:44.279173,103.31,6
5,2025-10-06 14:15:44.279173,348.74,0
5,2025-10-07 14:15:44.279173,342.48,1
5,2025-10-08 14:15:44.279173,392.89,2
5,2025-10-09 14:15:44.279173,380.61,3
5,2025-10-10 14:15:44.279173,409.55,4
5,2025-10-11 14:15:44.279173,123.8,5
5,2025-10-12 14:15:44.279173,120.98,6
5,2025-10-13 14:15:44.279173,482.36,0
5,2025-10-14 14:15:44.279173,400.55,1
5,2025-10-15 14:15:44.279173,403.95,2
5,2025-10-16 14:15:44.279173,415.19,3
5,2025-10-17 14:15:44.279173,368.85,4
5,2025-10-18 14:15:44.279173,121.01,5
5,2025-10-19 14:15:44.279173,120.92,6
5,2025-10-20 14:15:44.279173,323.34,0
5,2025-10-21 14:15:44.279173,404.89,1
5,2025-10-22 14:15:44.279173,409.1,2
5,2025-10-23 14:15:44.279173,401.81,3
5,2025-10-24 14:15:44.279173,456.36,4
5,2025-10-25 14:15:44.279173,93.64,5
5,2025-10-26 14:15:44.279173,112.26,6
5,2025-10-27 14:15:44.279173,424.98,0
5,2025-10-28 14:15:44.279173,360.29,1
5,2025-10-29 14:15:44.279173,345.28,2
5,2025-10-30 14:15:44.279173,348.39,3
5,2025-10-31 14:15:44.279173,346.33,4
5,2025-11-01 14:15:44.279173,132.54,5
5,2025-11-02 14:15:44.279173,116.79,6
5,2025-11-03 14:15:44.279173,370.29,0
5,2025-11-04 14:15:44.279173,270.48,1
5,2025-11-05 14:15:44.279173,372.93,2
5,2025-11-06 14:15:44.279173,370.84,3
5,2025-11-07 14:15:44.279173,396.0,4
5,2025-11-08 14:15:44.279173,122.54,5
5,2025-11-09 14:15:44.279173,105.25,6
5,2025-11-10 14:15:44.279173,423.54,0
5,2025-11-11 14:15:44.279173,418.01,1
5,2025-11-12 14:15:44.279173,342.23,2
5,2025-11-13 14:15:44.279173,349.37,3
5,2025-11-14 14:15:44.279173,379.48,4
5,2025-11-15 14:15:44.279173,103.47,5
5,2025-11-16 14:15:44.279173,106.8,6
5,2025-11-17 14:15:44.279173,414.36,0
5,2025-11-18 14:15:44.279173,321.92,1
5,2025-11-19 14:15:44.279173,345.04,2
5,2025-11-20 14:15:44.279173,379.72,3
5,2025-11-21 14:15:44.279173,331.52,4
5,2025-11-22 14:15:44.279173,109.56,5
5,2025-11-23 14:15:44.279173,112.39,6
5,2025-11-24 14:15:44.279173,387.55,0
5,2025-11-25 14:15:44.279173,426.95,1
5,2025-11-26 14:15:44.279173,329.17,2
5,2025-11-27 14:15:44.279173,337.23,3
5,2025-11-28 14:15:44.279173,342.83,4
5,2025-11-29 14:15:44.279173,105.38,5
5,2025-11-30 14:15:44.279173,104.61,6
5,2025-12-01 14:15:44.279173,340.79,0
5,2025-12-02 14:15:44.279173,341.83,1
5,2025-12-03 14:15:44.279173,369.73,2
5,2025-12-04 14:15:44.279173,390.93,3
5,2025-12-05 14:15:44.279173,280.95,4
5,2025-12-06 14:15:44.279173,120.57,5
5,2025-12-07 14:15:44.279173,94.99,6
5,2025-12-08 14:15:44.280182,374.02,0
5,2025-12-09 14:15:44.280182,403.16,1
5,2025-12-10 14:15:44.280182,316.16,2
5,2025-12-11 14:15:44.280182,294.08,3
5,2025-12-12 14:15:44.280182,305.37,4
5,2025-12-13 14:15:44.280182,121.32,5
5,2025-12-14 14:15:44.280182,84.75,6
5,2025-12-15 14:15:44.280182,306.99,0
5,2025-12-16 14:15:44.280182,347.91,1
5,2025-12-17 14:15:44.280182,290.67,2
5,2025-12-18 14:15:44.280182,370.34,3
5,2025-12-19 14:15:44.280182,412.85,4
5,2025-12-20 14:15:44.280182,97.09,5
5,2025-12-21 14:15:44.280182,114.57,6
5,2025-12-22 14:15:44.280182,358.19,0
5,2025-12-23 14:15:44.280182,379.26,1
5,2025-12-24 14:15:44.280182,332.66,2
5,2025-12-25 14:15:44.280182,360.35,3
5,2025-12-26 14:15:44.280182,319.93,4
5,2025-12-27 14:15:44.280182,97.68,5
5,2025-12-28 14:15:44.280182,90.36,6
5,2025-12-29 14:15:44.280182,290.96,0
5,2025-12-30 14:15:44.280182,254.69,1
5,2025-12-31 14:15:44.280182,287.33,2
5,2026-01-01 14:15:44.280182,356.25,3
5,2026-01-02 14:15:44.280182,355.62,4
5,2026-01-03 14:15:44.280182,85.69,5
5,2026-01-04 14:15:44.280182,93.13,6
5,2026-01-05 14:15:44.280182,307.73,0
5,2026-01-06 14:15:44.280182,298.19,1
5,2026-01-07 14:15:44.280182,379.11,2
5,2026-01-08 14:15:44.280182,334.65,3
5,2026-01-09 14:15:44.280182,345.89,4
5,2026-01-10 14:15:44.280182,110.06,5
5,2026-01-11 14:15:44.280182,83.52,6
5,2026-01-12 14:15:44.280182,305.81,0
5,2026-01-13 14:15:44.280182,350.99,1
5,2026-01-14 14:15:44.280182,285.12,2
5,2026-01-15 14:15:44.280182,316.08,3
5,2026-01-16 14:15:44.280182,305.69,4
5,2026-01-17 14:15:44.280182,96.63,5
5,2026-01-18 14:15:44.280182,90.28,6
5,2026-01-19 14:15:44.280182,280.82,0
5,2026-01-20 14:15:44.280182,321.97,1
5,2026-01-21 14:15:44.280182,315.46,2
5,2026-01-22 14:15:44.280182,310.66,3
5,2026-01-23 14:15:44.280182,287.38,4
5,2026-01-24 14:15:44.280182,90.75,5
5,2026-01-25 14:15:44.280182,92.95,6
5,2026-01-26 14:15:44.280182,240.29,0
5,2026-01-27 14:15:44.280182,297.18,1
5,2026-01-28 14:15:44.280182,324.36,2
5,2026-01-29 14:15:44.280182,344.05,3
5,2026-01-30 14:15:44.280182,349.03,4
5,2026-01-31 14:15:44.280182,80.02,5
5,2026-02-01 14:15:44.280182,89.77,6
5,2026-02-02 14:15:44.280182,315.27,0
5,2026-02-03 14:15:44.280182,255.48,1
5,2026-02-04 14:15:44.280182,281.66,2
5,2026-02-05 14:15:44.280182,256.07,3
5,2026-02-06 14:15:44.280182,290.41,4
5,2026-02-07 14:15:44.280182,77.85,5
5,2026-02-08 14:15:44.280182,78.88,6
5,2026-02-09 14:15:44.280182,276.62,0
5,2026-02-10 14:15:44.280182,246.53,1
5,2026-02-11 14:15:44.280182,282.72,2
5,2026-02-12 14:15:44.280182,277.47,3
5,2026-02-13 14:15:44.280182,264.7,4
5,2026-02-14 14:15:44.280182,78.4,5
5,2026-02-15 14:15:44.280182,90.19,6
5,2026-02-16 14:15:44.280182,312.92,0
5,2026-02-17 14:15:44.280182,236.75,1
5,2026-02-18 14:15:44.280182,279.91,2
5,2026-02-19 14:15:44.280182,235.98,3
5,2026-02-20 14:15:44.280182,184.0,4
5,2026-02-21 14:15:44.280182,89.17,5
5,2026-02-22 14:15:44.280182,72.7,6
5,2026-02-23 14:15:44.280182,275.92,0
5,2026-02-24 14:15:44.280182,209.16,1
5,2026-02-25 14:15:44.280182,300.76,2
5,2026-02-26 14:15:44.280182,272.15,3
5,2026-02-27 14:15:44.280182,265.76,4
5,2026-02-28 14:15:44.280182,83.31,5
5,2026-03-01 14:15:44.280182,76.05,6
5,2026-03-02 14:15:44.280182,298.01,0
5,2026-03-03 14:15:44.280182,210.42,1
5,2026-03-04 14:15:44.280182,278.55,2
5,2026-03-05 14:15:44.280182,257.06,3
5,2026-03-06 14:15:44.280182,279.89,4
5,2026-03-07 14:15:44.280182,92.12,5
5,2026-03-08 14:15:44.280182,79.35,6
5,2026-03-09 14:15:44.280182,277.17,0
5,2026-03-10 14:15:44.280182,267.63,1
5,2026-03-11 14:15:44.280182,233.07,2
5,2026-03-12 14:15:44.280182,311.63,3
5,2026-03-13 14:15:44.280182,275.89,4
5,2026-03-14 14:15:44.280182,100.59,5
5,2026-03-15 14:15:44.280182,86.26,6
5,2026-03-16 14:15:44.280182,299.51,0
5,2026-03-17 14:15:44.280182,225.57,1
5,2026-03-18 14:15:44.280182,252.76,2
5,2026-03-19 14:15:44.280182,262.29,3
5,2026-03-20 14:15:44.280182,287.48,4
5,2026-03-21 14:15:44.280182,83.93,5
5,2026-03-22 14:15:44.280182,87.58,6
5,2026-03-23 14:15:44.280182,264.38,0
5,2026-03-24 14:15:44.280182,271.46,1
5,2026-03-25 14:15:44.280182,242.58,2
5,2026-03-26 14:15:44.280182,259.38,3
5,2026-03-27 14:15:44.280182,284.96,4
5,2026-03-28 14:15:44.280182,62.04,5
5,2026-03-29 14:15:44.280182,56.95,6
5,2026-03-30 14:15:44.280182,236.69,0
5,2026-03-31 14:15:44.280182,280.3,1
5,2026-04-01 14:15:44.280182,232.22,2
5,2026-04-02 14:15:44.280182,234.81,3
5,2026-04-03 14:15:44.280182,245.69,4
5,2026-04-04 14:15:44.280182,72.46,5
5,2026-04-05 14:15:44.280182,70.28,6
5,2026-04-06 14:15:44.280182,242.11,0
5,2026-04-07 14:15:44.280182,221.81,1
5,2026-04-08 14:15:44.280182,255.99,2
5,2026-04-09 14:15:44.280182,299.05,3
5,2026-04-10 14:15:44.280182,252.85,4
5,2026-04-11 14:15:44.280182,81.86,5
5,2026-04-12 14:15:44.280182,80.47,6
5,2026-04-13 14:15:44.280182,201.06,0
5,2026-04-14 14:15:44.280182,249.54,1
5,2026-04-15 14:15:44.280182,237.15,2
5,2026-04-16 14:15:44.280182,245.83,3
5,2026-04-17 14:15:44.280182,271.26,4
5,2026-04-18 14:15:44.280182,88.78,5
5,2026-04-19 14:15:44.280182,76.5,6
